id,title,genres,averageRating,numVotes,releaseYear
tt2409818,"Open Windows","[""Crime"", ""Mystery"", ""Thriller""]",5.1,15216,2014
tt3622110,"Don't Knock Twice","[""Drama"", ""Fantasy"", ""Horror""]",5.1,15130,2016
tt2372251,"Down a Dark Hall","[""Drama"", ""Fantasy"", ""Horror""]",5.1,15062,2018
tt2948790,"Return to Sender","[""Drama"", ""Thriller""]",5.1,14989,2015
tt0120764,"My Favorite Martian","[""Comedy"", ""Family"", ""Sci-Fi""]",5.1,14612,1999
tt0455362,"The Breed","[""Action"", ""Comedy"", ""Horror""]",5.1,14496,2006
tt0972785,"Bring It On: In It to Win It","[""Comedy"", ""Sport""]",5.1,14228,2007
tt0449086,"Dominion: Prequel to the Exorcist","[""Drama"", ""Horror"", ""Thriller""]",5.1,13925,2005
tt0265808,"Stealing Harvard","[""Comedy"", ""Crime""]",5.1,13864,2002
tt0365125,"A Dirty Shame","[""Comedy""]",5.1,13718,2004
tt2885364,"Willow Creek","[""Horror"", ""Mystery"", ""Thriller""]",5.1,13231,2013
tt15387054,Teach/Corrupt,"[""Action"", ""Adventure"", ""Drama""]",5.1,12903,2024
tt10698174,Wolf,"[""Drama"", ""Mystery"", ""Thriller""]",5.1,12796,2021
tt2091478,Air,"[""Drama"", ""Sci-Fi"", ""Thriller""]",5.1,12642,2015
tt6495770,"Action Point","[""Comedy""]",5.1,12346,2018
tt2571140,Boss,"[""Action"", ""Comedy"", ""Crime""]",5.1,12175,2013
tt6210996,10x10,"[""Drama"", ""Mystery"", ""Thriller""]",5.1,12034,2018
tt13429362,"In the Earth","[""Drama"", ""Horror"", ""Mystery""]",5.1,11995,2021
tt4419364,Holidays,"[""Fantasy"", ""Horror"", ""Mystery""]",5.1,11991,2016
tt0979434,"Lottery Ticket","[""Comedy""]",5.1,11656,2010
tt2690138,"The D Train","[""Comedy"", ""Drama""]",5.1,11629,2015
tt22743064,"Yaariyan 2","[""Comedy"", ""Drama"", ""Musical""]",5.1,11625,2023
tt6536562,"Payitaht Abdülhamid","[""Action"", ""Drama"", ""History""]",5.1,11396,2017
tt0219952,"Lucky Numbers","[""Comedy"", ""Crime""]",5.1,11022,2000
tt0082700,"Cannibal Ferox","[""Adventure"", ""Horror""]",5.1,11016,1981
tt0393635,Reeker,"[""Horror"", ""Mystery"", ""Thriller""]",5.1,10958,2005
tt1076252,"Picture This","[""Comedy"", ""Drama"", ""Romance""]",5.1,10952,2008
tt1504403,Husk,"[""Horror"", ""Thriller""]",5.1,10832,2011
tt11210390,"Asterix & Obelix: The Middle Kingdom","[""Adventure"", ""Comedy"", ""Family""]",5.1,10797,2023
tt5259822,Tesla,"[""Biography"", ""Drama""]",5.1,10791,2020
tt0079285,"Saturn 3","[""Adventure"", ""Horror"", ""Sci-Fi""]",5.1,10755,1980
tt0109288,Blankman,"[""Action"", ""Comedy"", ""Crime""]",5.1,10736,1994
tt15373868,Kranti,"[""Action"", ""Drama""]",5.1,10631,2023
tt18924506,"2000 Mules","[""Documentary""]",5.1,10318,2022
tt0094744,"Big Top Pee-wee","[""Adventure"", ""Comedy"", ""Romance""]",5.1,10304,1988
tt1092011,"Sacred Demijohn","[""Comedy"", ""Fantasy"", ""Horror""]",5.1,10297,2007
tt0275947,"Avenging Angelo","[""Action"", ""Comedy"", ""Crime""]",5.1,10224,2002
tt2187884,"Escape from Tomorrow","[""Comedy"", ""Drama"", ""Fantasy""]",5.1,10175,2013
tt21237030,Carter,"[""Action"", ""Thriller""]",5.1,10131,2022
tt2762334,"Main Tera Hero","[""Action"", ""Comedy"", ""Romance""]",5.1,10103,2014
tt1606378,"A Good Day to Die Hard","[""Action"", ""Thriller""]",5.2,216876,2013
tt10857160,"She-Hulk: Attorney at Law","[""Action"", ""Adventure"", ""Comedy""]",5.2,194772,2022
tt1628841,"Independence Day: Resurgence","[""Action"", ""Adventure"", ""Sci-Fi""]",5.2,191742,2016
tt0859163,"The Mummy: Tomb of the Dragon Emperor","[""Action"", ""Adventure"", ""Fantasy""]",5.2,172915,2008
tt3371366,"Transformers: The Last Knight","[""Action"", ""Adventure"", ""Sci-Fi""]",5.2,172359,2017
tt5433138,"F9: The Fast Saga","[""Action"", ""Crime"", ""Thriller""]",5.2,166431,2021
tt0419706,Doom,"[""Action"", ""Horror"", ""Sci-Fi""]",5.2,120018,2005
tt2304933,"The 5th Wave","[""Action"", ""Adventure"", ""Sci-Fi""]",5.2,119097,2016
tt1179056,"A Nightmare on Elm Street","[""Crime"", ""Drama"", ""Horror""]",5.2,109147,2010
tt0816462,"Conan the Barbarian","[""Action"", ""Adventure"", ""Fantasy""]",5.2,103446,2011
tt1293847,"xXx: Return of Xander Cage","[""Action"", ""Adventure"", ""Thriller""]",5.2,98350,2017
tt0952640,"Alvin and the Chipmunks","[""Adventure"", ""Comedy"", ""Family""]",5.2,96922,2007
tt0208003,"Big Momma's House","[""Action"", ""Comedy"", ""Crime""]",5.2,92000,2000
tt0385307,"Miss Congeniality 2: Armed & Fabulous","[""Action"", ""Comedy"", ""Crime""]",5.2,81304,2005
tt0120738,"Lost in Space","[""Action"", ""Adventure"", ""Sci-Fi""]",5.2,75473,1998
tt1758810,"The Snowman","[""Crime"", ""Drama"", ""Mystery""]",5.2,73356,2017
tt0120177,Spawn,"[""Action"", ""Crime"", ""Drama""]",5.2,73348,1997
tt6133466,"The First Purge","[""Action"", ""Horror"", ""Sci-Fi""]",5.2,73223,2018
tt10342730,Spiral,"[""Horror"", ""Mystery"", ""Thriller""]",5.2,70546,2021
tt6475714,"Monster Hunter","[""Action"", ""Adventure"", ""Fantasy""]",5.2,69496,2020
tt0465624,"My Super Ex-Girlfriend","[""Comedy"", ""Romance"", ""Sci-Fi""]",5.2,67559,2006
tt0810900,"High School Musical 2","[""Comedy"", ""Drama"", ""Family""]",5.2,67466,2007
tt6772950,"Truth or Dare","[""Horror"", ""Mystery"", ""Thriller""]",5.2,66795,2018
tt1222817,Zookeeper,"[""Comedy"", ""Family"", ""Fantasy""]",5.2,66120,2011
tt6920084,"Resident Evil: Welcome to Raccoon City","[""Action"", ""Horror"", ""Sci-Fi""]",5.2,65972,2021
tt0253867,"The Sweetest Thing","[""Comedy"", ""Romance""]",5.2,63356,2002
tt0239395,"Cats & Dogs","[""Action"", ""Adventure"", ""Comedy""]",5.2,63232,2001
tt0085636,"Halloween III: Season of the Witch","[""Horror"", ""Mystery"", ""Sci-Fi""]",5.2,62506,1982
tt1772240,"Apollo 18","[""Horror"", ""Mystery"", ""Sci-Fi""]",5.2,58525,2011
tt0338094,"The Haunted Mansion","[""Comedy"", ""Family"", ""Fantasy""]",5.2,57940,2003
tt4799050,"Rough Night","[""Comedy""]",5.2,56635,2017
tt0475944,"The Covenant","[""Adventure"", ""Fantasy"", ""Horror""]",5.2,52668,2006
tt2039338,Flatliners,"[""Drama"", ""Horror"", ""Mystery""]",5.2,51763,2017
tt0103956,"Child's Play 3","[""Horror"", ""Thriller""]",5.2,47549,1991
tt2918436,"The Lazarus Effect","[""Horror"", ""Mystery"", ""Sci-Fi""]",5.2,46761,2015
tt2938956,"The Transporter Refueled","[""Action"", ""Thriller""]",5.2,45541,2015
tt0288045,"The Medallion","[""Action"", ""Comedy"", ""Fantasy""]",5.2,44461,2003
tt0095179,"Friday the 13th: The New Blood","[""Horror"", ""Thriller""]",5.2,43613,1988
tt1055366,"Camp Rock","[""Comedy"", ""Family"", ""Music""]",5.2,38134,2008
tt0482599,Shutter,"[""Horror"", ""Mystery"", ""Thriller""]",5.2,38041,2008
tt0419984,"Mr. Woodcock","[""Comedy"", ""Romance"", ""Sport""]",5.2,37240,2007
tt11301946,Beast,"[""Action"", ""Comedy"", ""Crime""]",5.2,37220,2022
tt4334266,"The Bad Batch","[""Action"", ""Horror"", ""Mystery""]",5.2,36135,2016
tt1712170,"Alex Cross","[""Action"", ""Crime"", ""Mystery""]",5.2,35698,2012
tt0463872,"Asterix at the Olympic Games","[""Adventure"", ""Comedy"", ""Family""]",5.2,33067,2008
tt1731697,"The Lords of Salem","[""Horror"", ""Thriller""]",5.2,32835,2012
tt8960382,"Radhe Shyam","[""Drama"", ""Romance""]",5.2,32184,2022
tt13964390,"Under Paris","[""Action"", ""Drama"", ""Horror""]",5.2,31925,2024
tt1467058,"Ruthless in Love","[""Drama"", ""Romance"", ""Short""]",5.2,31203,2009
tt6527426,Zero,"[""Comedy"", ""Drama"", ""Romance""]",5.2,30758,2018
tt14715170,"Falling for Christmas","[""Comedy"", ""Romance""]",5.2,29119,2022
tt0281373,"Snow Dogs","[""Adventure"", ""Comedy"", ""Family""]",5.2,28914,2002
tt3352390,"Friend Request","[""Horror"", ""Mystery"", ""Thriller""]",5.2,28102,2016
tt0405469,"The Wild","[""Adventure"", ""Animation"", ""Comedy""]",5.2,28085,2006
